"Date","Price","Open","High","Low","Vol.","Change %"
"02/15/2023","0.304","0.276","0.306","0.275","8.44M","10.31%"
"02/14/2023","0.275","0.264","0.280","0.262","5.76M","4.16%"
"02/13/2023","0.264","0.278","0.289","0.258","10.03M","-5.16%"
"02/12/2023","0.279","0.266","0.292","0.262","8.35M","5.05%"
"02/11/2023","0.266","0.257","0.275","0.257","4.63M","3.19%"
"02/10/2023","0.257","0.252","0.266","0.250","4.59M","1.98%"
"02/09/2023","0.252","0.290","0.298","0.250","9.38M","-13.06%"
"02/08/2023","0.290","0.318","0.331","0.280","18.27M","-8.74%"
"02/07/2023","0.318","0.251","0.379","0.250","54.31M","27.05%"
"02/06/2023","0.250","0.248","0.261","0.240","8.80M","0.93%"
"02/05/2023","0.248","0.253","0.274","0.242","15.31M","-1.78%"
"02/04/2023","0.252","0.253","0.260","0.246","6.41M","-0.36%"
"02/03/2023","0.253","0.234","0.259","0.232","12.70M","8.38%"
"02/02/2023","0.234","0.235","0.247","0.233","6.26M","-0.60%"
"02/01/2023","0.235","0.231","0.236","0.219","6.84M","1.99%"
